trip_id,start_time,scooter_type,battery_low,user_rating,trip_distance_m,trip_duration_s,trip_aborted
2964,2025-05-16 20:45:29,Model B,FALSE,NA,1236,351.08555991379296,FALSE
2965,2025-05-16 20:50:11,Model A,FALSE,3,1262,263.72751620204485,FALSE
2966,2025-05-16 20:50:37,Model A,TRUE,5,1630,330.5909427489762,TRUE
2967,2025-05-16 20:55:21,Model A,TRUE,5,651,174.8507251327877,FALSE
2968,2025-05-16 20:55:52,Model B,FALSE,NA,1432,292.84374392910485,FALSE
2969,2025-05-16 21:10:28,Model A,FALSE,4,4318,1476.3619381632188,FALSE
2970,2025-05-16 21:20:41,Model B,FALSE,3,2721,655.4925465699079,FALSE
2971,2025-05-16 21:25:40,Model B,FALSE,NA,3524,933.129399144638,FALSE
2972,2025-05-16 21:35:11,Model B,FALSE,5,1027,368.15573025434503,TRUE
2973,2025-05-16 21:35:16,Model A,FALSE,4,1415,272.1518047963379,FALSE
2974,2025-05-16 21:40:06,Model B,FALSE,1,1783,302.81326049830665,FALSE
2975,2025-05-16 21:50:28,Model B,FALSE,2,1506,605.6447739639689,TRUE
2976,2025-05-16 21:50:31,Model A,FALSE,5,1076,322.8787759311798,FALSE
2977,2025-05-16 21:55:59,Model B,FALSE,4,1849,630.0134231012206,FALSE
2978,2025-05-16 22:00:00,Model B,FALSE,2,887,245.61409713894992,TRUE
2979,2025-05-16 22:05:26,Model A,FALSE,4,1284,286.5251733598226,FALSE
2980,2025-05-16 22:05:56,Model B,FALSE,5,1437,523.9497563247999,FALSE
2981,2025-05-16 22:10:09,Model A,FALSE,4,1247,289.4378690501016,FALSE
2982,2025-05-16 22:15:50,Model A,FALSE,2,1918,387.3701440853096,FALSE
2983,2025-05-16 22:15:51,Model B,FALSE,3,798,296.0119499349538,FALSE
2984,2025-05-16 22:25:02,Model A,FALSE,2,859,209.65711965935992,FALSE
2985,2025-05-16 22:30:52,Model B,TRUE,3,1382,307.24224034449287,FALSE
2986,2025-05-16 22:35:47,Model A,FALSE,4,933,303.5170620145344,FALSE
2987,2025-05-16 22:40:43,Model A,FALSE,5,1681,349.8175109651651,FALSE
2988,2025-05-16 22:50:19,Model B,FALSE,NA,609,202.2964071893825,FALSE
2989,2025-05-16 23:15:57,Model A,FALSE,1,1015,229.9175586243374,FALSE
2990,2025-05-16 23:30:01,Model B,TRUE,1,426,54.872683656121026,TRUE
2991,2025-05-16 23:45:29,Model B,FALSE,4,NA,NA,FALSE
2992,2025-05-17 00:00:44,Model B,FALSE,4,5767,1392.7466486855615,FALSE
2993,2025-05-17 00:15:56,Model A,FALSE,4,1335,268.43544721163653,FALSE
2994,2025-05-17 00:20:30,Model A,TRUE,NA,959,198.38869300648622,FALSE
2995,2025-05-17 00:45:03,Model A,FALSE,3,1037,240.93755104394387,FALSE
2996,2025-05-17 00:50:57,Model A,TRUE,5,448,104.9061534085579,TRUE
2997,2025-05-17 01:20:13,Model B,FALSE,4,1149,302.32021850837083,FALSE
2998,2025-05-17 01:30:40,Model A,FALSE,5,988,232.71315924480095,FALSE
2999,2025-05-17 01:45:00,Model A,TRUE,3,1522,298.3184007218244,TRUE
3000,2025-05-17 01:45:12,Model A,TRUE,5,872,254.07778223846415,FALSE
